participantId,teamId,championId,spell1Id,spell2Id,stats.participantId,stats.win,stats.item0,stats.item1,stats.item2,stats.item3,stats.item4,stats.item5,stats.item6,stats.kills,stats.deaths,stats.assists,stats.largestKillingSpree,stats.largestMultiKill,stats.killingSprees,stats.longestTimeSpentLiving,stats.doubleKills,stats.tripleKills,stats.quadraKills,stats.pentaKills,stats.unrealKills,stats.totalDamageDealt,stats.magicDamageDealt,stats.physicalDamageDealt,stats.trueDamageDealt,stats.largestCriticalStrike,stats.totalDamageDealtToChampions,stats.magicDamageDealtToChampions,stats.physicalDamageDealtToChampions,stats.trueDamageDealtToChampions,stats.totalHeal,stats.totalUnitsHealed,stats.damageSelfMitigated,stats.damageDealtToObjectives,stats.damageDealtToTurrets,stats.visionScore,stats.timeCCingOthers,stats.totalDamageTaken,stats.magicalDamageTaken,stats.physicalDamageTaken,stats.trueDamageTaken,stats.goldEarned,stats.goldSpent,stats.turretKills,stats.inhibitorKills,stats.totalMinionsKilled,stats.neutralMinionsKilled,stats.totalTimeCrowdControlDealt,stats.champLevel,stats.visionWardsBoughtInGame,stats.sightWardsBoughtInGame,stats.firstBloodKill,stats.firstBloodAssist,stats.firstTowerKill,stats.firstTowerAssist,stats.firstInhibitorKill,stats.firstInhibitorAssist,stats.combatPlayerScore,stats.objectivePlayerScore,stats.totalPlayerScore,stats.totalScoreRank,stats.playerScore0,stats.playerScore1,stats.playerScore2,stats.playerScore3,stats.playerScore4,stats.playerScore5,stats.playerScore6,stats.playerScore7,stats.playerScore8,stats.playerScore9,stats.perk0,stats.perk0Var1,stats.perk0Var2,stats.perk0Var3,stats.perk1,stats.perk1Var1,stats.perk1Var2,stats.perk1Var3,stats.perk2,stats.perk2Var1,stats.perk2Var2,stats.perk2Var3,stats.perk3,stats.perk3Var1,stats.perk3Var2,stats.perk3Var3,stats.perk4,stats.perk4Var1,stats.perk4Var2,stats.perk4Var3,stats.perk5,stats.perk5Var1,stats.perk5Var2,stats.perk5Var3,stats.perkPrimaryStyle,stats.perkSubStyle,stats.statPerk0,stats.statPerk1,stats.statPerk2,timeline.participantId,timeline.role,timeline.lane,subType,gameLength,timeline.creepsPerMinDeltas.10-20,timeline.creepsPerMinDeltas.0-10,timeline.xpPerMinDeltas.10-20,timeline.xpPerMinDeltas.0-10,timeline.goldPerMinDeltas.10-20,timeline.goldPerMinDeltas.0-10,timeline.damageTakenPerMinDeltas.10-20,timeline.damageTakenPerMinDeltas.0-10,timeline.csDiffPerMinDeltas.10-20,timeline.csDiffPerMinDeltas.0-10,timeline.xpDiffPerMinDeltas.10-20,timeline.xpDiffPerMinDeltas.0-10,timeline.damageTakenDiffPerMinDeltas.10-20,timeline.damageTakenDiffPerMinDeltas.0-10,stats.neutralMinionsKilledTeamJungle,stats.neutralMinionsKilledEnemyJungle,stats.wardsPlaced,stats.wardsKilled,timeline.creepsPerMinDeltas.30-end,timeline.creepsPerMinDeltas.20-30,timeline.xpPerMinDeltas.30-end,timeline.xpPerMinDeltas.20-30,timeline.goldPerMinDeltas.30-end,timeline.goldPerMinDeltas.20-30,timeline.csDiffPerMinDeltas.30-end,timeline.csDiffPerMinDeltas.20-30,timeline.xpDiffPerMinDeltas.30-end,timeline.xpDiffPerMinDeltas.20-30,timeline.damageTakenPerMinDeltas.30-end,timeline.damageTakenPerMinDeltas.20-30,timeline.damageTakenDiffPerMinDeltas.30-end,timeline.damageTakenDiffPerMinDeltas.20-30,highestAchievedSeasonTier
8,200,163,7,4,8,True,1056,3285,1026,3916,1001,0,3340,9,0,0,9,2,1,0,1,0,0,0,0,60010,43407,12641,3961,0,8807,8058,483,266,1609,2,1838,3544,2683,3,6,4717,244,4472,0,8003,6450,1,0,134,0,134,10,0,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,575,0,0,8126,280,0,0,8138,18,0,0,8135,1615,3,0,8226,250,348,0,8237,202,0,0,8100,8200,5008,5008,5002,8,DUO,NONE,420,980,,7.9,,351.79999999999995,,398.7,,221.5,,0.5800000000000001,,30.67999999999995,,-11.279999999999973,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,
4,100,59,11,4,4,True,1401,3742,3111,3065,3071,3083,3364,10,2,18,7,1,2,997,0,0,0,0,0,230069,89480,128927,11662,0,24011,4030,17661,2320,11620,1,46449,11447,1483,51,25,33962,12965,18079,2917,16359,15600,0,1,56,163,695,17,4,0,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,723,0,0,9111,2936,560,0,9104,13,50,0,8014,663,0,0,8136,12,30,0,8143,548,0,0,8000,8100,5005,5008,5002,4,NONE,JUNGLE,420,2121,1.0,0.7,492.1,379.2,468.6,365.7,944.9000000000001,396.6,-2.0,-1.0,-78.69999999999999,-56.60000000000002,38.19999999999999,-325.9,106.0,28.0,17.0,10.0,3.6,1.7000000000000002,562.2,630.5999999999999,573.6,445.79999999999995,1.4,-4.2,150.00000000000006,131.19999999999996,1437.8,1124.4,-337.4000000000001,-213.0,
9,200,51,7,4,9,False,1055,3095,3006,3086,0,0,3340,1,3,4,0,1,0,797,0,0,0,0,0,61963,1366,60275,321,470,7557,588,6647,321,1555,4,3301,1144,1144,6,19,6993,2194,4674,124,6279,6200,0,0,142,0,35,10,0,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,256,0,0,9111,123,100,0,9104,19,0,0,8017,294,0,0,8126,227,0,0,8135,248,4,0,8000,8100,5005,5008,5002,9,DUO,NONE,420,1194,,8.3,,270.70000000000005,,310.5,,184.89999999999998,,-0.45999999999999996,,-58.079999999999984,,-23.100000000000023,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,
1,100,18,7,4,1,True,1055,1083,3095,3006,3094,0,3363,3,4,8,2,2,1,415,1,0,0,0,0,72374,14890,56702,782,430,11054,2965,7869,220,2644,3,3975,7238,5343,8,5,10152,3953,5676,522,8556,7850,1,0,117,12,54,11,0,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,890,461,428,9111,557,220,0,9104,15,20,0,8017,409,0,0,8236,14,0,0,8275,9,0,0,8000,8200,5005,5008,5002,1,DUO_CARRY,BOTTOM,420,1303,6.3,5.300000000000001,430.3,327.7,489.8,269.1,493.8,279.2,0.0,-0.5000000000000002,77.55000000000001,-5.550000000000011,-152.75,54.69999999999999,8.0,0.0,5.0,3.0,,,,,,,,,,,,,,,
8,200,81,7,4,8,True,3042,3144,3078,3158,1055,1043,3340,5,1,10,5,2,1,1504,1,0,0,0,0,125134,10441,112018,2674,0,21507,4365,16901,240,2506,3,3642,13736,7724,21,2,10926,4192,4564,2170,11182,10208,4,1,186,8,46,13,1,0,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,20,0,8009,6579,500,0,9104,20,20,0,8017,878,0,0,8236,14,0,0,8275,8,0,0,8000,8200,5005,5008,5002,8,DUO_CARRY,BOTTOM,420,1656,8.5,7.1,374.8,300.2,374.1,245.3,362.29999999999995,140.9,1.1999999999999997,-0.2500000000000002,55.29999999999998,-16.150000000000006,-184.7,99.24999999999999,8.0,0.0,8.0,2.0,,,,,,,,,,,,,,,
10,200,79,11,4,10,True,3157,2031,3020,1402,1026,1052,3364,3,5,13,2,1,1,395,0,0,0,0,0,116885,85411,22690,8783,0,10002,8083,1009,909,11031,1,13761,17285,1729,33,18,24152,10054,13446,652,9333,8085,1,0,33,95,337,14,2,0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,751,0,0,8143,266,0,0,8136,9,18,0,8105,16,5,0,9111,548,320,0,9105,15,20,0,8100,8000,5005,5008,5002,10,NONE,JUNGLE,420,1582,2.4,0.5,525.7,293.6,420.7,263.1,952.2,691.1,0.0,0.5,34.099999999999994,-35.7,388.8,96.60000000000002,70.0,0.0,13.0,5.0,,,,,,,,,,,,,,,
4,100,59,11,4,4,True,1401,3111,3071,0,3211,1028,3364,2,2,14,0,1,0,858,0,0,0,0,0,115274,35664,73004,6605,0,8185,1174,5844,1166,10717,1,18071,16008,921,46,13,21539,5295,16093,150,10083,8650,0,0,25,112,457,14,4,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,0,0,0,9111,1251,320,0,9105,13,50,0,8014,221,0,0,8105,16,5,0,8143,183,0,0,8000,8100,5005,5008,5002,4,NONE,JUNGLE,420,1714,1.4,0.0,415.1,320.1,342.0,282.3,733.4,647.8,0.8999999999999999,0.0,87.80000000000001,21.099999999999994,-469.5,21.900000000000034,60.0,14.0,7.0,12.0,,,,,,,,,,,,,,,
8,200,41,12,4,8,False,3078,1038,3047,3508,0,0,3363,2,7,9,2,1,1,550,0,0,0,0,0,172434,7047,135978,29408,775,13236,3281,8662,1293,3019,1,14892,1418,967,25,9,20932,6174,14051,706,10345,10008,1,0,175,4,324,15,1,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,521,444,0,8446,358,0,0,8473,875,0,0,8453,369,0,0,8275,6,0,0,8236,28,0,0,8400,8200,5005,5008,5002,8,SOLO,TOP,420,1947,6.0,4.1,414.29999999999995,316.0,274.8,201.5,433.6,481.40000000000003,-1.7000000000000002,-2.0999999999999996,-170.70000000000002,-120.70000000000002,-424.7,59.50000000000003,4.0,0.0,8.0,4.0,,6.1,,506.7,,429.20000000000005,,2.7,,40.79999999999998,,853.7,,-488.8,
5,100,10,12,4,5,True,3115,3146,3124,2055,3111,3165,3340,9,8,12,4,2,2,453,1,0,0,0,0,217813,144661,70763,2388,0,36012,25530,9129,1352,17776,5,16040,10573,5723,22,14,34601,20617,12924,1060,16671,15050,2,0,195,61,374,18,2,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,2202,0,0,9111,1014,420,0,9104,16,20,0,8017,2874,0,0,8313,0,0,0,8345,3,0,0,8000,8300,5005,5008,5003,5,SOLO,TOP,420,2355,5.6,6.5,465.4,436.20000000000005,387.2,248.29999999999998,1057.3,431.79999999999995,0.30000000000000027,0.0,-23.30000000000001,-28.099999999999966,39.49999999999994,-103.50000000000003,46.0,8.0,13.0,3.0,1.2,4.9,253.6,587.7,307.0,559.1,0.3999999999999999,0.09999999999999987,-222.4,116.40000000000003,1157.6,1065.6,-796.6000000000001,-273.79999999999995,
6,200,164,12,4,6,False,3111,3074,3078,3065,3812,0,3340,17,5,4,6,2,5,196,4,0,0,0,0,91763,368,79231,12163,0,17327,368,13892,3066,4244,1,17254,12930,2133,5,21,20867,7153,13094,618,16512,14733,0,0,51,40,122,15,0,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1034,0,0,9111,1123,420,0,9104,6,30,0,8014,530,0,0,8473,555,0,0,8401,413,0,0,8000,8400,5005,5008,5002,6,DUO_SUPPORT,NONE,1020,886,,3.4,,687.6,,948.7,,1063.2,,-0.0600000000000005,,-43.98000000000005,,128.74000000000007,27.0,8.0,2.0,0.0,,,,,,,,,,,,,,,
10,200,81,7,4,10,True,3042,3144,3078,3158,1042,0,3363,8,1,10,6,2,2,1206,1,0,0,0,0,162342,22764,130463,9115,0,22905,5804,17101,0,3446,4,4047,24901,11285,13,0,9656,2947,6678,30,12871,9433,2,1,190,4,2,14,0,0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8008,2,20,0,8009,6192,500,0,9104,15,40,0,8017,108,0,0,8236,14,0,0,8210,0,0,0,8000,8200,5005,5008,5002,10,DUO_CARRY,BOTTOM,420,1623,7.199999999999999,8.100000000000001,450.6,351.7,470.29999999999995,324.4,284.79999999999995,134.8,0.34999999999999987,0.8500000000000003,13.250000000000028,31.75,-150.24999999999997,-31.950000000000003,4.0,0.0,5.0,4.0,,,,,,,,,,,,,,,
5,100,104,11,4,5,False,3142,3046,3814,0,1412,3006,3364,10,5,10,5,2,2,827,1,0,0,0,0,205479,8642,184668,12168,421,23564,1096,20553,1914,6122,1,19638,11866,1244,34,20,24792,1736,21755,1300,13104,12425,0,1,58,138,542,16,2,0,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,15,0,0,8275,23,0,0,8234,12751,0,0,8236,28,0,0,8105,16,5,0,8143,496,0,0,8200,8100,5005,5008,5002,5,NONE,JUNGLE,420,2045,2.7,0.2,561.5999999999999,396.90000000000003,394.6,339.1,666.2,432.0,0.6999999999999998,0.0,136.29999999999995,137.90000000000003,-18.80000000000001,-96.69999999999999,100.0,12.0,5.0,11.0,,2.0,,521.0,,409.1,,1.4,,5.900000000000006,,939.1,,-305.29999999999995,
8,200,21,7,4,8,False,1054,3140,3031,3006,3508,0,3340,6,7,4,3,2,2,420,1,0,0,0,0,132465,2870,110545,19050,756,13349,888,12460,0,1915,2,7062,2579,2012,10,5,16031,7347,7643,1040,10658,9600,1,0,190,0,94,13,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,694,449,245,9111,515,200,0,9104,17,20,0,8017,518,0,0,8224,727,0,0,8236,14,0,0,8000,8200,5005,5008,5002,8,DUO_CARRY,BOTTOM,440,1481,9.4,7.1,596.3,333.0,555.2,270.8,653.0,351.5,0.8999999999999999,-0.19999999999999996,71.10000000000002,-49.70000000000002,-49.94999999999999,81.44999999999996,0.0,0.0,6.0,1.0,,,,,,,,,,,,,,,
10,200,43,14,4,10,False,3222,2055,3174,3853,3158,3504,3364,5,8,4,3,3,2,547,2,1,0,0,0,44239,37776,5100,1363,0,13367,10997,1267,1103,2155,4,11176,376,55,66,25,19890,8501,9590,1798,8849,8275,0,0,27,0,263,13,5,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1102,282,0,8275,11,0,0,8210,20,0,0,8237,556,0,0,8347,0,0,0,8313,0,0,0,8200,8300,5008,5008,5002,10,DUO_SUPPORT,BOTTOM,440,1835,0.7,0.7,206.7,263.5,185.9,220.7,689.2,333.6,0.5999999999999999,-0.25,-101.95000000000002,-61.400000000000034,2.1000000000000227,-68.25,0.0,0.0,25.0,8.0,,1.2,,634.6,,417.1,,3.3,,329.95,,966.2,,-150.4000000000001,
1,100,245,11,4,1,True,3157,3152,3020,3089,1402,0,3364,12,4,7,6,2,2,705,1,0,0,0,0,208526,152945,42533,13047,0,21616,17703,2657,1256,12990,1,24705,24533,5053,33,17,33842,12391,20604,846,14169,12800,3,0,34,160,521,17,4,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8112,1050,0,0,8143,763,0,0,8138,30,0,0,8106,4,0,0,8347,0,0,0,8313,0,0,0,8100,8300,5005,5008,5002,1,NONE,JUNGLE,420,2054,1.2999999999999998,0.1,546.7,268.1,416.0,236.1,904.5,603.4,-1.6,-0.19999999999999998,-36.49999999999997,-37.099999999999994,-224.09999999999997,-199.79999999999998,116.0,12.0,5.0,5.0,,0.6,,561.3,,475.9,,-0.4,,216.8,,1230.3000000000002,,238.9000000000001,
9,200,21,7,4,9,False,3031,3508,3006,3123,3072,1036,3340,7,12,13,2,2,1,508,1,0,0,0,0,132043,4497,125868,1677,974,28933,892,27901,140,3174,3,10328,7950,3499,13,8,26894,6272,18741,1881,13551,12650,1,0,172,11,151,14,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1266,728,538,9111,1065,400,0,9104,13,20,0,8017,1564,0,0,8304,9,4,5,8345,3,0,0,8000,8300,5005,5008,5002,9,DUO_CARRY,BOTTOM,420,1864,7.2,6.9,423.20000000000005,299.5,465.1,306.8,751.1,291.3,,,,,,,11.0,0.0,5.0,4.0,,3.1,,539.0,,520.2,,,,,,1437.0,,,
6,200,523,7,4,6,False,3031,3508,3006,3085,1053,0,3340,2,9,9,0,1,0,511,0,0,0,0,0,180055,4974,172585,2495,521,20848,1480,19368,0,6813,4,15003,6807,1934,11,15,28437,10882,16525,1029,11862,11800,2,0,199,20,180,16,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,10,0,9111,706,220,0,9103,28,50,0,8017,537,0,0,8139,1110,0,0,8135,751,5,0,8000,8100,5005,5008,5002,6,DUO_CARRY,BOTTOM,420,2076,5.1,6.4,397.7,322.9,311.9,242.2,682.2,448.4,-1.3,-0.2999999999999998,-116.50000000000003,-3.6499999999999773,38.25,125.60000000000002,17.0,0.0,5.0,4.0,,5.9,,569.6,,406.6,,0.44999999999999996,,34.19999999999999,,886.6,,61.15000000000009,
10,200,14,14,4,10,True,3179,1001,3211,3067,1028,0,3340,1,6,0,0,1,0,182,0,0,0,0,0,37394,4445,31957,990,0,4475,296,3582,596,1201,1,7331,252,252,0,6,11217,6779,4438,0,7755,5100,0,0,22,22,240,12,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,283,0,0,8126,42,0,0,8138,1,0,0,8135,270,1,0,9111,16,20,0,9105,0,0,0,8100,8000,5005,5008,5002,10,NONE,JUNGLE,1020,1412,1.0,1.2,352.7,453.9,280.2,319.0,429.7,692.0,0.09999999999999987,0.8999999999999999,-33.450000000000045,13.950000000000102,-51.69999999999993,181.34999999999997,17.0,4.0,0.0,0.0,,,,,,,,,,,,,,,
5,100,21,7,4,5,False,3033,3508,3006,3031,3094,3072,3363,10,8,12,3,2,3,786,1,0,0,0,0,357315,8393,333093,15829,1090,71127,2085,64094,4947,6333,4,21577,25023,3949,33,20,26879,13583,12411,884,20683,20875,2,0,290,52,290,18,1,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,3258,1508,1750,9111,553,440,0,9104,20,20,0,8017,5130,0,0,8139,1596,0,0,8135,619,5,0,8000,8100,5005,5008,5002,5,DUO_CARRY,BOTTOM,420,2754,5.5,8.7,279.7,298.5,336.9,275.1,535.9,27.3,0.15000000000000013,0.30000000000000027,-189.8,-9.5,132.8499999999999,-60.39999999999999,25.0,14.0,13.0,4.0,4.333333333333333,8.100000000000001,459.5333333333333,646.9,485.2666666666667,571.3,-1.5666666666666664,0.8500000000000001,-158.09999999999994,240.04999999999998,815.3333333333334,594.9,-21.733333333333388,31.249999999999943,
2,100,202,7,4,2,True,3086,3009,1055,3095,3031,2015,3340,3,3,8,2,1,1,382,0,0,0,0,0,124487,10317,113810,360,1704,12833,1476,11357,0,3179,4,3063,7475,5020,14,23,9515,4243,4411,860,10491,10100,2,0,168,10,143,13,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1142,0,0,9111,253,220,0,9104,21,30,0,8014,288,0,0,8313,0,0,0,8345,3,0,0,8000,8300,5005,5008,5002,2,DUO_CARRY,BOTTOM,420,1628,4.9,7.199999999999999,317.79999999999995,300.5,401.29999999999995,284.2,402.0,213.4,-0.20000000000000007,-0.44999999999999996,-9.050000000000011,-4.649999999999977,-103.90000000000003,-11.099999999999994,6.0,4.0,4.0,5.0,,,,,,,,,,,,,,,
10,200,110,7,4,10,False,3134,2033,3179,3123,0,2422,3340,0,3,3,0,0,0,950,0,0,0,0,0,56550,2637,49707,4206,0,10467,1458,9008,0,984,2,2795,0,0,14,17,6868,2168,4109,590,5733,4800,0,0,118,0,247,9,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,826,0,0,8275,8,0,0,8210,0,0,0,8237,358,0,0,8304,11,1,5,8347,0,0,0,8200,8300,5005,5008,5002,10,DUO_CARRY,BOTTOM,420,1262,4.7,6.3,303.4,253.7,272.8,224.1,530.6,132.1,-2.75,-1.3499999999999999,-128.95000000000002,-31.19999999999999,19.549999999999955,-70.65,0.0,0.0,5.0,4.0,,,,,,,,,,,,,,,
9,200,163,7,4,9,True,1056,3285,3020,3165,0,0,3340,7,0,8,7,2,1,0,1,0,0,0,0,90082,74843,13322,1915,0,14810,13463,998,348,2666,4,2364,13832,3678,10,9,5616,671,4835,110,9885,7875,3,0,134,13,175,12,1,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,583,0,0,8126,469,0,0,8138,30,0,0,8135,1966,4,0,8275,6,0,0,8237,377,0,0,8100,8200,5008,5008,5002,9,DUO_CARRY,BOTTOM,420,1296,6.1,6.9,511.4,317.3,495.0,330.1,298.2,146.7,,,,,,,8.0,1.0,7.0,0.0,,,,,,,,,,,,,,,
5,100,235,7,4,5,False,3142,3179,3009,3864,3134,3123,3364,4,5,10,2,1,1,496,0,0,0,0,0,63772,0,62104,1668,407,17278,0,16387,890,10845,5,8395,4321,2656,60,31,15302,3174,11500,627,9227,8300,1,0,36,13,184,13,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8351,56,0,0,8304,10,3,0,8345,3,0,0,8410,95,0,0,8139,949,0,0,8135,710,4,0,8300,8100,5005,5008,5002,5,DUO_SUPPORT,BOTTOM,420,1811,1.2999999999999998,0.4,418.9,263.6,341.79999999999995,173.0,459.8,240.0,-1.2499999999999998,-2.3000000000000003,62.29999999999998,-31.999999999999957,-72.99999999999997,10.799999999999983,4.0,0.0,23.0,14.0,,1.9000000000000001,,441.0,,355.4,,-0.3500000000000001,,-198.65000000000003,,830.4,,223.2,
5,100,21,7,4,5,False,3094,3508,0,3006,3031,3123,3340,6,6,10,3,2,2,955,1,0,0,0,0,172177,4053,163882,4242,824,24246,1046,22853,346,2876,4,7551,6324,628,9,9,18280,6530,11600,150,13349,11880,0,0,241,7,180,16,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1424,836,588,9111,327,320,0,9104,18,30,0,8017,1552,0,0,8313,0,0,0,8345,3,0,0,8000,8300,5005,5008,5002,5,DUO_CARRY,BOTTOM,420,1867,7.5,8.3,433.5,293.5,391.0,263.9,630.5,242.89999999999998,0.050000000000000266,0.24999999999999978,-32.900000000000034,10.049999999999997,41.60000000000004,-87.90000000000003,6.0,0.0,5.0,1.0,,6.800000000000001,,546.9,,531.4000000000001,,1.55,,-84.94999999999999,,776.7,,-190.55,
5,100,45,7,4,5,True,3157,3285,3020,3165,1058,0,3340,12,2,6,7,2,3,602,1,0,0,0,0,128720,118836,9883,0,0,20203,19044,1158,0,4096,2,5849,4625,2392,11,12,12876,4434,8078,364,11987,11950,0,0,144,30,64,14,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1653,0,0,8275,9,0,0,8233,18,50,0,8236,24,0,0,8139,872,0,0,8135,2317,5,0,8200,8100,5008,5008,5002,5,DUO_CARRY,BOTTOM,430,1564,5.6,6.8,435.4,375.6,439.5,392.9,590.1,392.29999999999995,2.220446049250313e-16,0.7499999999999996,38.44999999999999,89.44999999999999,123.00000000000003,-31.70000000000003,14.0,9.0,6.0,1.0,,,,,,,,,,,,,,,
5,100,245,11,4,5,True,2424,2031,1402,3020,0,0,3364,1,1,5,0,1,0,724,0,0,0,0,0,72459,47295,20082,5082,0,5064,3458,1100,506,4829,1,4972,1191,0,14,9,10864,4347,6428,88,5561,3825,0,0,24,76,373,10,1,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,276,0,0,8143,173,0,0,8138,12,0,0,8106,3,0,0,8313,0,0,0,8347,0,0,0,8100,8300,5005,5008,5002,5,DUO_SUPPORT,NONE,430,954,,1.0,,389.29999999999995,,277.9,,627.9000000000001,,-0.78,,14.819999999999993,,7.980000000000018,59.0,4.0,1.0,2.0,,,,,,,,,,,,,,,
1,100,429,7,4,1,True,1038,3153,3006,3085,0,0,3340,4,4,11,3,1,1,439,0,0,0,0,0,83773,975,79867,2930,331,8728,775,7848,104,3715,3,5623,4254,1669,9,11,13057,4305,8296,455,8860,8800,0,0,137,16,213,12,0,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,1,30,0,9111,567,300,0,9104,14,40,0,8017,0,0,0,8139,490,0,0,8135,1220,5,0,8000,8100,5005,5008,5002,1,DUO_CARRY,BOTTOM,430,1425,5.1,6.5,513.5,281.29999999999995,429.6,251.29999999999998,721.2,218.60000000000002,,,,,,,8.0,8.0,5.0,1.0,,,,,,,,,,,,,,,
6,200,81,14,4,6,False,3043,1001,3057,1036,3101,1028,3340,3,3,1,3,1,1,395,0,0,0,0,0,38481,9597,28421,462,0,6479,2612,3405,462,961,1,2810,1501,0,1,0,7631,3096,4535,0,5967,5600,0,0,61,4,0,12,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,0,50,0,8009,614,400,0,9104,0,0,0,8017,18,0,0,8347,0,0,0,8345,3,0,0,8000,8300,5005,5008,5002,6,DUO,NONE,1020,683,,5.4,,695.7,,424.1,,565.2,,-1.4400000000000004,,-89.08000000000001,,93.1999999999999,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
8,200,15,7,4,8,True,3508,3006,3046,3031,3072,3123,2052,12,8,27,3,2,3,234,1,0,0,0,0,181971,1824,180146,0,671,38372,600,37771,0,9884,5,17094,2702,2702,0,1,27575,14522,12503,549,16891,14700,3,0,163,0,15,18,0,0,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,3,40,0,9111,1401,390,0,9104,7,10,0,8017,1836,0,0,8139,1922,0,0,8135,3743,5,0,8000,8100,5005,5008,5002,8,DUO,MIDDLE,450,1400,7.2,5.199999999999999,1101.5,732.5999999999999,705.4000000000001,566.7,1506.9,765.0,,,,,,,,,,,,,,,,,,,,,,,,,
2,100,236,7,4,2,True,1055,3153,3006,3508,0,0,3340,3,4,9,0,1,0,577,0,0,0,0,0,77513,2407,70299,4806,482,12012,610,11275,126,2350,3,4665,2477,245,14,2,11193,1785,8817,590,8519,8200,0,0,141,8,24,12,0,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,667,329,338,9111,470,240,0,9104,15,0,0,8017,466,0,0,8275,8,0,0,8236,14,0,0,8000,8200,5005,5008,5002,2,DUO_CARRY,BOTTOM,420,1346,6.3,7.3,428.9,303.4,354.8,305.2,473.4,340.7,0.8999999999999997,0.5000000000000002,74.19999999999996,-16.899999999999977,-17.85000000000005,-18.14999999999999,8.0,0.0,5.0,4.0,,,,,,,,,,,,,,,
10,200,21,7,4,10,True,3094,3508,3006,3072,3031,0,3363,15,2,10,12,4,2,1417,3,1,1,0,0,213581,5495,206322,1764,1116,31614,2295,28820,498,1213,3,8112,27042,13670,21,8,12803,1905,7834,3063,15872,14475,4,0,204,36,133,15,1,0,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1350,672,677,9111,724,500,0,9104,13,0,0,8017,1458,0,0,8275,6,0,0,8236,14,0,0,8000,8200,5005,5008,5002,10,DUO,BOTTOM,420,1671,10.3,7.5,584.9,335.6,669.1,302.9,374.0,206.2,,,,,,,21.0,4.0,10.0,2.0,,,,,,,,,,,,,,,
7,200,81,7,4,7,True,3042,3153,3158,3033,3078,3155,3363,8,8,14,3,3,2,969,2,1,0,0,0,219186,30095,179127,9963,0,42604,10661,29367,2575,3994,3,12746,21670,6218,17,5,29492,11656,16950,885,16352,14633,3,0,226,16,56,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8008,3,20,0,8009,6698,500,0,9104,20,0,0,8017,1504,0,0,8347,0,0,0,8304,11,1,5,8000,8300,5005,5008,5002,7,DUO_CARRY,BOTTOM,420,2504,7.6,7.1,354.5,297.0,357.29999999999995,250.2,415.1,195.6,,,,,,,16.0,0.0,12.0,1.0,5.0,2.4000000000000004,627.7,452.9,464.8,342.7,,,,,1107.4,1082.3,,,
